10000
2348 640095 5072868 1
2348 267748 287703 1
2348 926582 293884 1
2348 3839316 3949458 1
2348 3556372 1762305 1
2348 270190 104443 1
2348 206765 3541061 1
2349 4280278 268203 1
2350 277953 3677485 1
2350 4632065 4654975 1
2350 125117 323225 1
2350 264838 3086862 1
2350 4166028 3517957 2
2350 5203384 4148502 1
2351 266945 3424968 1
2351 3458009 266590 1
2351 268183 274097 1
2351 404533 703885 1
2352 3441588 4523273 1
2352 268320 3812590 1
2352 4307781 5107502 1
2352 263996 264968 1
2353 265819 4521175 1
2353 560691 3900439 1
2353 3704142 274742 1
2353 3543735 3678002 1
2354 580312 580312 1
2354 268967 631358 3
2354 276944 4631778 1
2354 4788123 4177930 1
2354 4189482 271674 1
2354 3975243 4161890 2
2355 3710417 270004 1
2355 264563 275493 1
2355 3755659 4845716 4
2355 268295 3830179 1
2355 237934 2147755 1
2356 4154494 4105893 1
2356 283295 298463 1
2356 3329471 283406 1
2356 3394873 303098 1
2356 5019213 920789 1
2357 3917914 263631 3
2357 268647 283494 1
2357 1534998 263972 1
2358 3942370 140496 1
2358 4863551 289467 1
2358 4863494 4992146 1
2358 242099 299984 1
2358 303144 303098 1
2358 268641 264757 2
2358 258841 297309 1
2358 4453686 4573468 1
2358 3709967 4824370 1
2358 331850 4517010 1
2359 251481 267734 1
2359 4076565 4082192 1
2359 186810 3697631 1
2359 271919 3739578 1
2359 308115 4299860 1
2360 5079345 267682 2
2360 289334 271921 1
2360 270526 4188022 1
2360 269722 271606 1
2360 278 264777 1
2360 899049 980997 1
2361 4012929 277999 1
2361 269723 274939 1
2361 265401 273908 1
2361 275771 409060 1
2362 207693 4117173 1
2362 264691 3642402 1
2362 4442293 5084142 1
2362 268504 436794 1
2362 251370 313690 1
2362 3958223 3704142 1
2363 155212 3854034 1
2363 266413 3964487 2
2363 4199962 273246 1
2363 582193 4946623 1
2363 631367 95952 1
2363 264600 268967 1
2363 306870 3827355 1
2363 3959974 269846 1
2363 3501307 395029 1
2364 4444383 271861 1
2364 3662510 273038 1
2364 4227813 289445 1
2364 3402730 4673526 1
2364 4518567 428274 1
2364 4391480 4890833 1
2364 3417410 574690 1
2365 267954 315881 1
2365 3582445 1284334 1
2365 4289932 287709 2
2365 273217 3356834 1
2365 3402705 268799 1
2365 4222337 264848 1
2365 3705563 308230 1
2366 305536 4021745 1
2366 470240 582999 2
2366 399038 277303 2
2366 5166189 484387 2
2367 4327960 278303 1
2367 272118 4001535 1
2367 283511 310826 1
2368 4110916 4987247 2
2368 198838 458361 1
2368 4670269 3696272 1
2369 5197363 3069485 1
2369 4444235 265105 1
2369 4728973 267718 1
2369 264812 220757 1
2369 482263 359754 1
2370 4274384 3991355 1
2370 140078 273388 1
2370 4867470 267712 1
2370 2634327 291749 1
2370 3239952 267545 1
2371 267736 4339 1
2371 268626 3822819 1
2371 274842 3959974 1
2371 238293 484100 1
2372 4154494 594929 1
2372 472794 4654985 1
2372 263294 265171 1
2372 580222 294178 1
2373 3900440 4913821 1
2373 4053936 274106 2
2373 3677485 4194172 1
2373 4934341 2266774 1
2374 277542 263047 1
2374 274933 4383324 1
2374 267718 467375 1
2374 4529909 269757 1
2374 3661334 286263 1
2375 300820 3627686 1
2375 3586150 543425 1
2375 3613373 269086 1
2375 929190 929190 1
2375 3501280 488491 1
2376 274264 271914 1
2376 274264 272297 1
2376 4214089 4280270 1
2376 350172 5069958 1
2376 264240 4530417 1
2376 4570557 267745 1
2376 494095 284137 1
2376 404110 232962 1
2376 3243495 599277 1
2376 471309 465438 1
2376 419541 3676643 1
2377 3677485 5060394 3
2377 278303 2997775 1
2377 271919 4195796 1
2377 299335 290853 1
2378 4498087 270526 1
2378 558025 4767531 1
2378 3394999 268341 1
2378 264143 3412853 1
2378 302504 314370 2
2378 3925207 4263985 1
2379 264964 419576 1
2379 264251 268137 1
2379 268349 3957927 1
2379 265712 266898 1
2379 3811290 4220320 1
2379 4186339 443281 1
2379 257730 406243 1
2379 273121 3888749 1
2379 3608895 302855 1
2379 3887367 565312 1
2379 784365 876926 2
2380 173953 317373 1
2380 265075 292278 1
2380 266034 4356128 1
2380 3733493 274097 1
2380 1536622 415102 1
2380 266950 3544578 1
2380 5147767 296473 1
2381 3867577 4467169 1
2381 4166028 3402839 1
2381 263897 300537 1
2381 4128969 301461 1
2381 4220496 4174216 2
2382 4395594 3110057 1
2382 972187 3497171 1
2382 5065896 4929790 1
2382 2988928 3891492 1
2382 3590649 302606 1
2383 363880 272303 1
2383 3669456 3936313 1
2383 279565 3491298 2
2383 594811 475463 1
2384 267779 272550 1
2384 291320 304297 1
2384 3411316 439375 2
2385 406731 3565150 1
2385 3883488 3883488 1
2386 264769 3640499 1
2386 3921015 4994098 1
2386 4137474 290882 1
2386 342668 266965 1
2386 3469900 634136 1
2386 2491791 3122412 1
2387 3965173 275746 1
2387 3683188 427673 1
2387 443815 312421 2
2387 926226 3598203 1
2387 3916315 596470 1
2388 278209 3514784 1
2388 3631881 303892 2
2388 1149662 476219 1
2389 263047 4492962 1
2389 274097 268327 1
2389 3402708 4189352 1
2389 461918 4915267 1
2390 268509 4643179 1
2390 266918 1190088 1
2391 5038775 251404 1
2391 4966419 3964316 1
2391 4787725 275666 1
2391 3869093 272133 1
2391 264838 2460124 2
2391 4270334 5063588 1
2391 309539 4106038 1
2391 4481228 465312 3
2392 4750841 267817 1
2392 3640532 471256 3
2393 271516 3676933 1
2394 3921015 286657 1
2394 2266778 479629 1
2394 266584 4118580 1
2394 394993 263450 1
2395 468683 271133 1
2395 4055150 269259 1
2395 272374 4173147 1
2395 128401 3767291 1
2396 3701082 4603222 1
2396 265017 584434 1
2396 266036 267810 1
2396 3491437 3421009 1
2397 4861307 302364 1
2397 265723 270313 1
2397 183440 4501002 1
2397 292788 313690 1
2398 4062792 3235265 1
2398 5010509 271879 1
2399 174133 296869 1
2399 4863494 263703 1
2399 271474 4190887 1
2399 4054861 406726 1
2399 420975 4542194 1
2399 4335697 275185 1
2399 3775941 278943 1
2399 3960197 4762860 2
2399 4526301 3670100 1
2400 4938214 4867697 1
2400 505879 5125672 1
2400 364412 3577974 1
2401 4630491 3408229 1
2401 3847911 270368 1
2401 310516 3860658 1
2402 266003 4058161 1
2402 245487 4580635 1
2402 4451066 289452 3
2402 4246207 4641655 1
2402 3941375 265020 2
2402 3442331 1223788 1
2403 938214 3964487 1
2403 3565177 3795718 1
2403 558025 3509409 1
2403 264789 4591781 1
2403 277280 3550244 1
2403 4391480 3617000 1
2404 267947 264769 1
2404 265723 4198194 1
2404 268322 280243 1
2404 926590 3857651 1
2404 3760566 267731 1
2405 4225236 337973 1
2405 538279 3677989 1
2405 3964369 4372198 1
2405 303117 1642989 1
2406 3772123 4607187 1
2406 3869095 357701 1
2406 3511630 4116795 3
2406 4515767 3783861 2
2407 3983076 470458 1
2407 4454500 4965679 1
2407 604121 595914 1
2408 406717 267278 1
2408 4724907 420052 1
2408 4116792 571542 1
2408 285684 250706 1
2409 2141419 4624924 1
2409 3608906 463077 1
2410 251452 4980984 1
2410 263304 3990398 1
2410 503332 3633330 1
2411 3994398 570985 1
2411 3682869 264477 1
2412 5033223 315267 1
2412 278311 323249 1
2412 266239 4911801 1
2412 264011 276992 1
2413 264844 3422751 1
2413 273612 4975896 1
2414 4938214 3506967 1
2414 4160594 276910 1
2414 933348 3959976 1
2414 274083 466612 1
2414 271959 4112886 1
2415 271474 1633983 1
2415 4154478 273217 1
2415 937129 955435 2
2415 273960 268226 1
2415 273528 4298226 1
2415 4621646 4045243 1
2415 4264001 3576539 2
2415 3848509 856293 1
2416 3784094 273910 1
2416 270267 4784588 1
2416 263016 3552729 1
2416 279083 270592 1
2416 4263979 3409468 1
2417 221596 3492790 1
2417 264759 287084 1
2417 4654975 4267814 1
2417 3543735 305967 1
2418 4245009 303058 1
2418 3639515 305891 1
2418 272940 484007 1
2419 4643179 3097927 1
2419 1368777 741507 1
2419 4229017 4137456 1
2420 264768 3917908 1
2420 5203384 264806 1
2421 155213 3480335 1
2421 267027 597110 1
2421 390547 3907041 1
2421 440323 843570 1
2422 268106 4947917 1
2422 273753 264266 1
2422 3738548 4423467 1
2423 382141 406714 1
2423 268106 273226 1
2423 155213 4751782 1
2423 283678 4582190 1
2423 3561630 1292591 1
2424 580312 580312 1
2424 263396 268504 1
2424 3793135 275666 1
2424 293624 310331 1
2424 2195124 297775 1
2424 3640400 449095 1
2425 266396 4411455 2
2425 264738 490012 1
2425 4084294 4938214 1
2425 4280270 278311 1
2425 319976 315830 2
2425 4781392 3950244 1
2426 4210982 269857 1
2426 267718 267083 1
2426 406534 289985 2
2427 4292821 263109 1
2427 4643179 4453686 1
2427 273300 923586 1
2427 270086 3607752 1
2427 275065 3880052 1
2427 283465 3945554 1
2428 265442 278377 1
2428 268349 2113670 1
2428 3873801 95952 1
2428 4280272 251365 1
2428 268504 193090 1
2428 419569 3708052 1
2429 3514784 270508 4
2429 3582445 4854251 1
2429 266553 264768 1
2429 4280278 268504 1
2429 926582 278618 2
2429 4161506 272134 1
2429 264848 3276739 1
2429 264600 5125261 1
2430 271502 277800 1
2430 3921015 4016885 1
2430 269086 315877 1
2430 264848 1132990 1
2430 3941377 3862710 1
2430 2835275 300540 1
2431 5188518 264254 1
2431 5080896 267507 1
2431 4373908 269669 1
2431 743077 269866 1
2431 272740 3993668 1
2432 269846 264444 1
2432 4733812 3900432 1
2432 266584 2735922 1
2432 4453679 268198 1
2432 3608888 286268 1
2433 427674 534575 1
2433 3447162 4263985 1
2433 3733493 5040305 1
2433 273960 4828893 1
2433 4657279 294899 1
2433 916748 4759936 1
2434 4643179 264769 1
2434 267676 473053 1
2434 263881 263831 1
2435 3781515 292119 2
2435 3551932 3328188 1
2436 3575093 3648239 1
2436 3644281 334893 2
2436 299286 2347405 1
2436 4534869 4523391 1
2437 3812584 569170 2
2437 4330384 471169 1
2437 3631882 299349 1
2437 952112 268411 1
2437 4349454 282848 1
2438 4748531 267606 1
2438 267496 4580622 1
2438 283453 426436 1
2439 1962599 265801 1
2439 3683182 264788 1
2439 323225 3814632 1
2439 926171 5191431 1
2439 264600 271959 1
2439 324224 292039 2
2439 1223938 269689 1
2439 3894678 4161962 4
2440 3864138 3773082 1
2440 3728941 4743123 1
2440 273753 475790 1
2440 323249 264501 1
2440 292752 291339 1
2440 3214360 5821 1
2441 268106 24108 1
2441 942782 312570 1
2441 4263999 5166436 2
2441 475628 3402878 1
2442 265801 264666 1
2442 1881853 3683150 1
2442 268427 304432 1
2442 78981 3496890 1
2443 3876210 3463015 1
2443 269757 4982621 1
2443 171085 3854034 1
2443 289328 4654976 1
2443 3988935 267745 2
2443 406719 2899649 1
2443 4948890 269793 1
2443 926171 1947547 1
2443 238293 447300 1
2444 4154489 4699013 1
2444 268967 264964 1
2444 3586149 270589 1
2444 264605 3900441 1
2444 4500923 300537 1
2444 145795 926178 1
2445 3712243 584653 1
2445 219542 4923107 1
2445 245288 286902 1
2445 317373 447232 1
2445 3830273 293643 1
2445 4220496 3709340 1
2446 266396 263728 1
2446 155215 293599 1
2446 267027 268504 1
2446 274115 611260 1
2446 271954 275028 1
2447 4263979 266878 1
2447 4934341 269546 1
2447 3544097 267707 1
2448 4188042 265005 1
2448 268337 274202 1
2448 223024 3371547 1
2448 3254752 322113 1
2448 297303 299833 1
2449 264751 269863 1
2449 268322 3703124 3
2449 266136 501882 1
2450 244361 4911146 1
2451 171085 288990 4
2451 4550007 3465574 1
2451 113591 4601156 1
2451 4264015 2771466 1
2451 3402770 266673 1
2451 265947 274072 1
2452 273516 572091 1
2452 3411316 443763 1
2453 3662508 274085 1
2453 3921015 283822 1
2453 3821238 4326567 1
2453 22739 4308279 1
2454 594929 3866396 3
2454 171085 5122526 1
2454 1825577 3697631 1
2454 4749794 3704068 1
2455 4021822 289463 1
2455 4570557 277894 1
2456 937129 3800080 1
2456 4137456 263709 1
2456 445183 269531 1
2457 4084294 926176 1
2457 3297836 4978269 1
2457 3829196 1048144 1
2457 268641 2735922 1
2458 271850 283704 1
2458 277600 259978 1
2458 3678007 3641737 1
2459 3786871 4110204 1
2459 3847911 2201034 1
2459 263781 3485618 1
2459 280021 274221 1
2460 4566458 288402 1
2461 5125330 268645 1
2461 264515 3589558 1
2461 4508248 5137204 1
2462 268973 1246123 1
2462 4137458 80439 1
2463 269627 2826152 1
2463 1130242 840070 1
2464 267313 1955121 1
2464 268659 926587 1
2464 263728 265272 1
2464 251370 290898 1
2464 264820 3343880 3
2464 274102 4975582 1
2464 5125921 274097 1
2464 4103139 285128 1
2465 3809929 293615 1
2465 268509 315871 1
2465 933348 3941368 1
2465 3710775 3327440 1
2466 3860583 274072 1
2466 267674 4698832 2
2466 269802 788237 1
2466 267738 461313 1
2466 4994098 267954 1
2466 3827532 310558 1
2466 292724 265580 1
2467 274264 337778 1
2467 265511 264266 1
2467 272001 1223938 1
2468 265105 3430769 1
2468 274115 5151018 1
2469 3444625 3804898 1
2469 264740 1975788 1
2469 267780 3648263 1
2470 4313767 298215 1
2470 580222 303098 1
2470 3669237 4544017 1
2470 311140 459640 1
2471 141766 3956115 1
2471 4356131 3150457 1
2471 520007 3626342 1
2472 3712243 4084294 1
2472 208328 266987 3
2472 272167 4695798 1
2472 238293 478126 1
2474 3639509 3857674 1
2474 607180 303894 1
2474 5203384 916748 1
2475 4980991 275677 1
2475 267748 263347 1
2476 267940 265272 1
2476 193884 272133 1
2476 264764 474860 1
2476 270092 3905600 1
2476 4693476 5266687 1
2477 4085455 2451993 1
2477 4085455 4188022 1
2477 3002958 4220313 1
2477 272230 269331 1
2477 4889392 3565162 1
2477 318156 289460 1
2478 942720 3841406 1
2478 286427 5090451 1
2478 269828 579247 1
2479 263300 264602 1
2479 266945 257305 1
2479 4137477 266991 1
2479 4693473 306872 1
2479 4781392 4116797 1
2480 266396 897867 1
2480 265748 3873799 1
2480 2577377 4277303 1
2480 5075114 3503574 2
2480 4053932 323225 1
2480 4663742 890338 1
2480 4624523 259941 1
2480 4453383 664103 1
2481 265574 3573425 1
2481 4154489 406719 1
2481 3991353 263727 1
2481 4663743 1130256 1
2481 268456 264648 1
2482 264474 270007 1
2482 251444 347506 4
2482 3772128 899052 1
2482 283627 299348 1
2482 3640360 440162 1
2482 329071 471169 1
2483 265274 266993 1
2483 4463300 264764 3
2483 347890 296236 1
2483 2710829 3301669 1
2484 24313 312428 2
2484 269839 4947917 1
2484 265272 852208 1
2484 3100998 4055096 1
2485 3733620 4327801 1
2485 4828893 4444235 3
2485 290855 283453 1
2485 1207458 3559456 1
2486 4092972 283765 1
2486 4167880 309797 1
2486 263396 221576 1
2486 266000 3533578 2
2486 4666487 266887 1
2486 4725393 271922 1
2487 267747 3949369 1
2487 271905 3793136 1
2487 278618 296819 1
2487 293593 297766 1
2487 3750154 404110 1
2488 264242 4863575 1
2488 4751237 284394 2
2488 4254809 4188041 1
2488 270097 4307770 1
2489 4643179 4939030 1
2489 3469987 265091 1
2489 270304 264266 1
2489 3475675 1217587 1
2489 4460461 307190 1
2490 3341018 266965 3
2490 263293 266965 1
2491 275668 271919 1
2491 266878 277600 1
2492 4429921 278311 2
2492 4564259 272515 1
2493 264964 3627731 1
2493 3562395 268201 1
2493 264838 642285 1
2494 265634 492130 2
2494 269774 3565175 1
2494 265590 3941377 1
2494 79392 293617 1
2494 4053918 265739 1
2494 259798 273038 1
2494 443494 4236821 1
2495 268368 4154500 1
2495 264631 266950 1
2495 3639529 2643588 1
2495 1284318 4995093 1
2496 5239879 4328448 1
2496 272938 283541 1
2496 4013902 274091 1
2496 4269705 465244 1
2497 3444625 267674 2
2497 5064644 4733812 1
2497 4501002 291703 1
2497 293615 293651 1
2497 267048 3934622 1
2497 1185744 4260628 1
2497 3543735 1013037 1
2498 4328372 4428387 1
2498 306765 291317 1
2498 3442331 264793 1
2499 4498087 3623184 1
2499 267694 296381 1
2499 278818 4163401 3
2499 4309551 3760598 1
2500 265865 270561 1
2500 4764683 309947 1
2500 263784 103001 1
2500 522138 3151721 1
2500 3917267 267281 1
2500 485060 287398 1
2501 4715114 5125261 2
2501 306872 4119542 1
2502 264672 267699 1
2502 1734724 3320934 1
2502 113591 263797 1
2502 3693742 4197277 1
2503 279690 271502 2
2503 738247 273517 3
2503 251368 264545 1
2503 372551 410356 1
2503 4664495 267496 1
2503 3549934 4969226 1
2504 1962599 403926 1
2504 3892290 265415 1
2504 3580809 4354141 1
2504 4142786 4781524 1
2504 4602858 446085 1
2505 3873800 272942 1
2505 4062792 3562395 1
2505 4458521 21410 2
2505 4166031 3539626 3
2505 3693736 294883 1
2506 3497171 306872 1
2506 5191420 271970 1
2506 264764 4890833 1
2507 268054 4208418 1
2507 4280278 5182612 1
2507 615090 3959958 1
2507 265506 171085 1
2507 271684 266980 1
2508 267947 292742 1
2508 267704 3653368 2
2508 271922 267630 1
2508 489017 1559305 1
2509 273516 403930 4
2509 3621782 263048 1
2509 1185744 271968 1
2510 3135769 273398 1
2510 4888040 275334 1
2510 594811 854351 3
2511 264243 3683150 1
2511 5069174 287716 2
2511 4222334 4072342 2
2512 264266 294112 1
2512 5125052 177015 1
2513 291508 4305800 1
2513 272941 402617 1
2513 298456 315497 1
2514 1975788 276597 1
2514 270119 268223 3
2514 3576813 3592096 1
2515 4154494 2410467 1
2515 440619 5069168 1
2515 273396 4607836 1
2515 299981 288981 1
2515 1930697 3445538 1
2516 4668856 273654 1
2516 266036 263057 1
2516 264769 264844 1
2516 1246123 269330 1
2516 266918 3888573 1
2516 219279 273856 1
2516 952112 267747 1
2516 4020662 5158544 1
2516 629981 4624528 1
2517 265081 532010 1
2517 4154489 265716 1
2517 572090 267706 2
2517 5203384 457889 4
2517 3442331 284248 1
2518 952112 378433 1
2518 267779 273718 1
2519 265270 3211577 1
2519 4658434 4110204 1
2519 3792097 4112861 1
2519 267047 4191590 1
2520 271515 3913060 1
2520 5047083 274742 1
2520 3814599 265398 1
2521 48901 4391371 1
2521 265401 267632 1
2521 3402666 4117174 1
2522 4154501 4733812 3
2522 4383491 3991355 1
2522 271850 268623 1
2522 436322 208709 1
2522 3539622 274742 1
2522 3841500 1122222 2
2523 264829 4293657 1
2523 3640538 3664558 1
2523 3608046 4112953 1
2523 460525 4300302 1
2523 182648 466622 1
2523 4534869 628632 1
2524 289328 323041 1
2524 275416 268427 1
2524 4523200 267349 1
2524 271922 3648263 1
2524 4321 409892 1
2524 274196 3767291 1
2524 269788 1013037 1
2524 294970 308039 1
2525 270004 4698832 1
2525 3829196 251430 1
2525 4748994 264266 1
2525 395015 308108 1
2525 2074353 4173147 1
2525 291703 5047944 1
2525 3501286 277059 1
2526 4026485 264766 1
2526 1371495 3714853 1
2526 269788 588137 1
2526 262881 270051 1
2526 4234914 2096018 1
2526 3543735 3874114 1
2527 271586 4103258 1
2527 337207 293642 1
2527 3608903 3755586 1
2528 267954 264082 1
2528 5023443 3529823 1
2528 275177 349198 1
2528 403926 269554 1
2528 264848 266000 1
2529 5025184 4264001 1
2529 267731 5165073 1
2529 4137473 4947923 1
2529 273539 268804 1
2529 272374 1536640 1
2529 3640511 2721279 1
2529 942831 292035 1
2530 269722 3964425 1
2530 3211605 267780 1
2530 264788 3829197 1
2530 3615064 632797 1
2530 4332259 306031 1
2531 4480598 592375 1
2531 3991353 4283497 1
2531 403926 5074852 4
2531 3993830 5166189 1
2531 4773060 3995679 1
2532 3813151 264214 2
2532 1722440 295442 1
2532 268504 53289 1
2532 3586102 269086 1
2532 260969 301917 1
2532 4240671 313059 1
2533 846836 275065 1
2533 3653368 5055032 1
2533 4307781 4749800 1
2533 448999 4207028 1
2534 251444 273900 1
2534 283472 263109 1
2534 4137377 1196109 1
2535 265488 1382678 1
2535 3002958 309550 1
2535 3857636 378431 1
2535 278722 3800665 1
2535 3577568 3577568 3
2535 4053936 295848 1
2535 275653 3748778 1
2535 264041 1901774 1
2535 69117 3623852 1
2536 3537953 880006 1
2536 1134718 4243805 1
2536 34747 3682887 1
2536 1185744 264832 1
2537 5018303 2463653 1
2537 270107 4967852 1
2537 4125439 267738 1
2537 275777 266299 1
2538 266037 264769 1
2538 3535937 3812590 1
2539 4663746 3447082 2
2539 303142 4261291 1
2539 1536620 3473283 1
2539 264563 3631965 1
2539 169821 263354 1
2540 264669 264242 1
2540 5069174 293669 1
2540 21410 270004 1
2540 3254755 273217 1
2540 348825 189755 1
2540 4489674 3598204 1
2541 4748531 270314 1
2541 267751 488052 1
2541 3898289 279430 1
2542 264669 298459 1
2542 944397 273753 2
2542 277586 351856 1
2542 3608895 5054955 1
2543 488900 386641 1
2543 267707 271921 1
2543 406718 281409 1
2543 4948890 4940043 1
2543 264055 3450430 1
2543 4781392 4980953 1
2544 3864123 305886 2
2544 266037 468688 1
2544 273051 269309 1
2544 268181 265977 1
2544 266233 406773 1
2545 86965 269846 1
2545 3496890 270010 1
2545 267023 275458 1
2545 440619 4020778 1
2545 275682 562924 1
2545 3549951 247874 1
2545 306872 298510 1
2545 4657060 3525463 1
2546 5101612 306659 1
2546 406724 3171009 1
2546 4537868 209672 1
2546 277280 269865 1
2547 263779 3983076 1
2547 1217547 572090 1
2547 266102 274072 1
2547 275096 274282 1
2548 3135769 265169 1
2548 854467 352879 1
2549 274933 276109 1
2549 264242 5182614 1
2549 4372198 284605 1
2549 3402917 4129037 1
2550 268936 323041 1
2550 3988935 3683150 1
2550 271655 4129037 1
2550 283451 312899 1
2551 247619 3402827 1
2551 5063576 250706 1
2551 4756514 3565330 1
2552 265017 4018471 1
2552 3818761 3415387 1
2553 269678 287754 1
2553 266965 4356127 1
2553 3501280 3157381 1
2554 275207 4375722 1
2554 4822181 572612 2
2554 268504 288981 1
2554 4020778 3441588 1
2554 3991355 4199962 1
2554 264838 3873816 1
2555 4588881 5101407 1
2555 236724 445206 1
2555 3810599 299333 1
2555 4391480 1592563 1
2555 4040346 3630096 1
2556 852208 3885146 1
2556 4724009 3873799 1
2556 267278 277280 1
2556 3733493 3832046 1
2556 4884407 3827530 1
2556 4654969 271714 1
2557 4143551 265798 1
2557 274264 3511630 1
2557 3921015 296421 1
2557 277208 267719 1
2558 268116 4576775 1
2558 272299 3865170 1
2558 275668 445567 1
2559 265075 267706 1
2560 3809929 251452 1
2560 273509 291188 1
2560 3894561 4453541 1
2561 267708 261770 1
2561 3566102 781261 1
2561 3905498 3392940 1
2561 293593 2195124 1
2562 274933 3964487 1
2562 287133 280000 1
2562 4137466 308230 1
2562 268665 3648239 1
2562 4373908 268576 1
2562 292727 309539 1
2562 275749 4130152 1
2562 4395785 1289169 2
2563 5064633 272736 1
2563 283676 283645 1
2563 4011222 4011222 1
2563 4500923 488377 1
2564 265278 4159890 1
2564 424979 3640505 1
2564 267755 271965 1
2564 4352209 269546 1
2565 4154497 4237214 1
2565 474496 1133365 1
2566 4643179 266172 1
2566 3570908 4331977 1
2566 4328462 265294 1
2566 3694818 926054 1
2566 294970 3420771 1
2567 270224 269009 1
2567 268512 1090561 1
2567 271850 288583 1
2567 263857 2932163 1
2567 4824746 1972105 1
2567 3972004 272928 2
2568 270016 3683197 1
2568 274115 274085 1
2569 267281 4470609 1
2569 208440 4453679 1
2569 269546 267581 1
2569 3305485 3213452 1
2569 3982900 441171 2
2570 265625 92867 1
2570 268665 3648239 1
2570 263910 4526202 1
2570 419172 270139 1
2571 4643179 630045 1
2571 266396 902391 1
2571 3701082 265415 1
2571 274931 271850 1
2571 4280275 265634 1
2571 4631778 270054 1
2571 3755659 3677485 1
2571 3827388 290775 1
2572 270004 247463 1
2572 264444 293631 1
2572 456802 3430366 1
2573 3444625 4012929 1
2573 4344345 265272 1
2573 3570027 97948 1
2573 5203384 263881 1
2574 271850 206029 1
2574 3947563 266566 1
2574 3991355 109764 1
2575 3515172 279103 1
2575 4194175 4189423 1
2575 4537891 3703707 1
2575 3303340 2463653 1
2575 3781516 272938 1
2576 3544293 600790 1
2576 4453370 273629 1
2577 274264 3371950 1
2577 3783597 289754 1
2577 286695 287128 1
2578 270016 4946623 1
2578 4029195 264764 1
2578 268504 1483398 1
2578 933348 390090 1
2578 271615 4112110 1
2578 269866 567774 1
2579 1838377 480753 1
2580 3586150 294000 1
2580 378433 2564791 1
2580 4263996 394993 1
2580 270384 279083 1
2581 274264 270592 1
2581 267669 3858240 1
2581 738247 264757 1
2581 4032888 265249 1
2581 607180 269727 1
2581 286201 278377 1
2582 263676 265401 1
2582 4292818 2061743 1
2582 4197947 275746 1
2582 273868 265057 1
2582 4116796 407645 1
2582 264821 3557797 1
2583 272989 264379 1
2583 264151 4404001 3
2584 269772 2737188 1
2584 3565149 265942 1
2584 3378164 4693775 1
2584 284651 265748 1
2584 4342726 406361 2
2585 266409 276776 1
2585 3997126 264777 1
2585 267745 3402720 1
2585 3496103 4339183 1
2585 331660 184889 1
2586 272484 4643179 1
2586 477267 4533095 2
2586 4349454 318260 1
2586 3543780 4129009 1
2587 4643179 4154012 1
2587 264771 266127 1
2587 4663739 268199 1
2587 5177774 4102300 1
2587 345096 270041 1
2587 3471033 447219 1
2587 3543780 270014 1
2588 4154478 294069 1
2588 3566001 3756583 1
2588 472985 439371 2
2589 274933 4513118 1
2589 4961824 273226 1
2589 270083 273041 2
2589 5018303 4293794 1
2589 4923107 267674 1
2589 270682 538279 1
2590 4053928 572090 1
2591 4154501 317393 1
2591 780875 909241 1
2591 303117 3887487 1
2591 268647 265081 1
2591 3994291 4143721 1
2593 4292806 4178598 1
2593 268928 838965 1
2593 266918 4127634 1
2593 323249 3983076 1
2593 5010509 408272 1
2593 264600 263047 1
2593 271711 262926 1
2593 311134 476119 1
2594 263728 4127634 1
2594 468683 3577568 1
2594 5049925 485681 1
2595 270016 265503 1
2595 174027 273222 1
2595 268517 4943823 1
2595 4263999 3565149 1
2595 264820 273856 1
2595 3264342 265081 1
2595 297715 4001190 1
2596 4058161 5075773 1
2596 3709969 271882 1
2596 273614 4112099 1
2596 267779 263859 1
2597 270004 294677 1
2597 3373941 4154501 1
2597 926231 271914 1
2597 278618 16120 1
2598 4949161 4698123 1
2598 305883 3703633 1
2598 1228205 264647 1
2599 4863551 265732 1
2599 4928443 3891542 1
2599 274189 3661653 1
2599 303872 302512 1
2600 265803 292764 1
2600 4125378 871987 1
2600 1136221 275203 1
2600 4021822 3995484 1
2600 3122412 3557427 1
2600 266956 315805 1
2600 4473104 207007 1
2601 265438 3786004 1
2601 232962 3494830 1
2601 3869093 406720 1
2601 3586150 278377 1
2601 267837 4654980 1
2601 926407 1362792 1
2601 488074 3994717 1
2602 274264 4724907 1
2602 274264 4383491 1
2602 4154478 304066 1
2602 263725 5063566 1
2602 277602 267018 1
2603 303142 283740 1
2603 264768 412423 1
2603 263876 263857 1
2603 319305 488834 1
2603 4523273 4727626 1
2604 4229017 3496103 1
2604 5035770 2428860 1
2604 180930 469312 1
2604 5203384 3898289 1
2604 3469900 503504 1
2605 3971444 600063 1
2605 268641 2564791 1
2605 271850 271877 1
2605 3892290 3894344 1
2605 271922 3777991 2
2605 4624534 4624534 1
2605 419541 3591013 1
2605 3583629 1223938 1
2606 3465574 4129532 1
2606 4372198 269086 1
2606 3762375 299833 1
2606 4110649 4373788 1
2607 4293689 323249 1
2607 4827134 3756583 1
2607 937129 3535005 1
2607 267738 3793133 1
2607 3182056 264802 1
2608 264961 294208 1
2608 4154494 3857651 1
2608 3814603 299050 1
2608 268647 5069168 1
2608 3631876 3966447 1
2608 264844 273217 1
2608 4349454 308293 1
2609 265415 269428 1
2609 3524116 273403 1
2609 4502148 299237 1
2609 1140980 471252 1
2610 275416 5254347 1
2610 263727 270538 1
2610 272470 4054861 1
2610 264600 3168417 1
2610 269866 273028 1
2610 868519 268743 1
2610 4781392 272718 1
2611 4446047 5136686 1
